cores,TestSizePre,TestSizeMain,time write,goToStart write,lostTime write,time mixed,goToStart mixed,lostTime mixed,time check,goToStart check,lostTime check
4,20000,40000,627,3,3e-06,1922,0,0,868,0,0
4,20000,40000,614,2,7e-06,1916,0,0,853,0,0
4,20000,40000,619,7,2.9e-05,1913,0,0,858,0,0
4,20000,40000,612,2,4e-06,1920,0,0,894,0,0
8,20000,40000,323,4,2.4e-05,1009,0,0,446,0,0
8,20000,40000,319,5,2.2e-05,1017,0,0,454,0,0
8,20000,40000,303,5,1.3e-05,997,0,0,461,0,0
8,20000,40000,310,2,9e-06,1013,0,0,455,0,0
8,20000,40000,321,5,1.8e-05,1021,0,0,440,0,0
8,20000,40000,312,9,8.5e-05,1009,0,0,448,0,0
8,20000,40000,336,2,3.3e-05,1022,0,0,461,0,0
8,20000,40000,310,5,1.3e-05,1014,0,0,458,0,0
